name,count
"Homer Simpson",81
"Marge Simpson",27
"Lloyd",20
"Bart Simpson",17
"Gary Chalmers",12
"Lisa Simpson",9
"Lindsay Naegle",5
"Ned Flanders",4
"Moe Szyslak",4
"Narrator",4
"Lenny Leonard",3
"Prepper",3
"Chief Wiggum",2
"Rainier Wolfcastle",2
"Cletus Spuckler",2
"Shauna Chalmers",2
"Coach Krupt",2
"Carl Carlson",2
"Herman Hermann",2
"Mayor Joe Quimby",2
"Kent Brockman",2
"L.T. Smash",2
"Zombie Kid",2
"Squeaky-Voiced Teen",1
"Female Announcer",1
"Other Dad",1
"Ralph Wiggum",1
"Kirk Van Houten",1
"Computer Voice",1
"Mom",1
"Mom With Laser",1
"Moms",1
"Red Dad",1
"Furious Dad",1
"Psycho Dad",1
"Dads",1
"Ape Heads",1
"Larry",1
"Dr. Eugene Blatz",1
"Overlord",1
"Crazy Man",1
"Post-apocalyptic Crowd",1
"Milhouse Van Houten",1
"Professor Jonathan Frink",1
"Zombie Dad",1
