name,count
"Krusty the Clown",69
"Bart Simpson",39
"Homer Simpson",26
"Marge Simpson",15
"Jay",15
"Lisa Simpson",11
"Crowd",6
"Businessman #1",6
"HANK WILLIAMS JR.",6
"Volunteer",5
"JANEANE",4
"Gil Gunderson",3
"Moe Szyslak",3
"Businessman #2",3
"Stage Manager",2
"Sideshow Mel",2
"Announcer",2
"Rod Flanders",2
"Todd Flanders",2
"Reporter #1",2
"Lenny Leonard",2
"Dr. Julius Hibbert",1
"Steven Wright",1
"Bobcat Goldthwaite",1
"Bruce Baum",1
"Kent Brockman",1
"Reporter #2",1
"Barney Gumble",1
"Apu Nahasapeemapetilon",1
"Chief Wiggum",1
"Agnes Skinner",1
"Seymour Skinner",1
"Jay Leno",1
"Carl Carlson",1
"Chorus",1
