name,count
"Homer Simpson",77
"Bart Simpson",38
"Marge Simpson",21
"Ned Flanders",20
"Nelson Muntz",19
"Lisa Simpson",13
"Team",7
"Joe Namath",6
"Rainier Wolfcastle",5
"Milhouse Van Houten",4
"Clerk",4
"Martin Prince",3
"Kent Brockman",3
"MIDDLE-AGE GRAMPA",3
"Dr. Julius Hibbert",2
"Grampa Simpson",2
"Ralph Wiggum",2
"Players",2
"Roy Firestone",2
"Woman",2
"Chief Wiggum",2
"Maude Flanders",1
"Old Jewish Man",1
"Krusty the Clown",1
"Crowd",1
"��ter",1
"Rod Flanders",1
"Todd Flanders",1
"Luann Van Houten",1
"JANEY",1
"Teenage Smithers",1
"Teenage Homer",1
"Teenage Lenny",1
"Teenage Marge",1
"Bart's Thoughts",1
"Sherri Mackleberry",1
"Stranger",1
"Other Players",1
"C. Montgomery Burns",1
"HANK",1
"Eddie",1
"Female Voices",1
"Apu Nahasapeemapetilon",1
