name,count
"Homer Simpson",44
"Bart Simpson",20
"Chief Wiggum",13
"Lisa Simpson",11
"Krusty the Clown",10
"Marge Simpson",9
"Golem",9
"Orson Welles",9
"DR. PHIL",5
"Milhouse Van Houten",4
"Female Golem",4
"Announcer",4
"Reporter",4
"Kang",4
"Kodos",4
"Mayor Joe Quimby",3
"Lenny Leonard",3
"Lou",3
"Squeaky-Voiced Teen",2
"German Man",2
"50-Foot Lenny",2
"Homeless Man",2
"Gary Chalmers",2
"Seymour Skinner",2
"Rabbi Hyman Krustofsky",2
"Grampa Simpson",2
"Barney Gumble",2
"Disco Stu",2
"Teen Girl",1
"SIR MIX-A-LOT",1
"Kent Brockman",1
"Invisible Carl",1
"Ned Flanders",1
"SOUTHERN TV THERAPIST",1
"Fudge Box",1
"Heckler #1",1
"Heckler #2",1
"Kearney Zzyzwicz",1
"DOLPH",1
"Groundskeeper Willie",1
"Carl Carlson",1
"Edna Krabappel-Flanders",1
"Moe Szyslak",1
"Production Assistant",1
"Sideshow Mel",1
"General",1
