name,count
"Seymour Skinner",18
"Gary Chalmers",17
"Lisa Simpson",14
"Apu Nahasapeemapetilon",11
"Dr. Nick Riviera",11
"Homer Simpson",11
"Milhouse Van Houten",9
"Bumblebee Man",9
"C. Montgomery Burns",8
"Nelson Muntz",8
"Moe Szyslak",7
"Chief Wiggum",7
"Very Tall Man",7
"Bart Simpson",6
"Marge Simpson",6
"Waylon Smithers",6
"Lou",6
"Herman Hermann",6
"Ned Flanders",5
"Cletus Spuckler",5
"Comic Book Guy",5
"Snake Jailbird",4
"Kirk Van Houten",4
"Review Board Chairman",3
"Rev. Timothy Lovejoy",3
"Barber",3
"Professor Jonathan Frink",3
"Sanjay Nahasapeemapetilon",2
"Orderly",2
"Grampa Simpson",2
"Barney Gumble",2
"Agnes Skinner",2
"Eddie",2
"Twangy Singers",2
"Hans Moleman",1
"Announcer",1
"Review Board Members",1
"Jasper Beardly",1
"Singers",1
"Se̱ora Bumblebee Man",1
"Voice",1
"Groundskeeper Willie",1
"Captain Horatio McCallister",1
"Otto Mann",1
"Dr. Julius Hibbert",1
"Sideshow Mel",1
"Lionel Hutz",1
"��ter",1
"Brandine Del Roy",1
"Crowd",1
