name,count
"Homer Simpson",28
"MOOG",24
"Bart Simpson",21
"Lisa Simpson",15
"Marge Simpson",15
"DEMON TEACHER",8
"DUM",7
"REGULAR GHOST MARGE",7
"ORIGINAL HOMER",6
"Seymour Skinner",5
"KID DEMON",5
"REGULAR GHOST HOMER",5
"ORIGINAL GHOST HOMER",5
"PRINCIPAL HEAD #2",4
"C. Montgomery Burns",4
"PRINCIPAL HEAD #1",4
"ORIGINAL BART",4
"Dr. Marvin Monroe",4
"REGULAR GHOST LISA",3
"Nelson Muntz",2
"DEMON GIRL",2
"JOCK DEMON",2
"HOT STUFF",2
"Kearney Zzyzwicz",2
"Waylon Smithers",2
"STANLEY KUBRICK",2
"AL BUNDY",2
"Groundskeeper Willie",2
"ORIGINAL GHOST MARGE",2
"ORIGINAL GHOST BART",2
"Ralph Wiggum",1
"Gary Chalmers",1
"BULLY DEMON",1
"JEFFISTOPHELES",1
"NOAH WEBSTER",1
"WISEGUYS",1
"MOOG/LEONARD/CARLTON/DUM",1
"Announcer",1
"PARTYGOER",1
"Comic Book Guy",1
"PEG ALIEN",1
"Grampa Simpson",1
"ORIGINAL MARGE",1
"REGULAR GHOST MARGE/ ORIGINAL GHOST MARGE",1
"CGI HOMER",1
"CGI DOG",1
"ORIGINAL GHOST LISA",1
