name,count
"Homer Simpson",60
"Apu Nahasapeemapetilon",31
"Marge Simpson",13
"STIG",12
"KING TOOT",8
"Lisa Simpson",8
"Kirk Van Houten",8
"Dr. Julius Hibbert",8
"Moe Szyslak",7
"COVERCRAFT",4
"Chief Wiggum",3
"Bart Simpson",3
"SAMMY HAGAR",3
"Kent Brockman",3
"GUITAR CENTRAL EMPLOYEE #1",2
"Luann Van Houten",2
"Bernice Hibbert",2
"Rev. Timothy Lovejoy",2
"PETER D'ABBRUZIO",2
"SHREDDER STEVENS",2
"FREDDY FREEMAN",2
"Helen Lovejoy",1
"HELEN",1
"SUNGAZER SINGER",1
"Band Member",1
"NICK DELACOURT",1
"Waiter",1
"Sanjay Nahasapeemapetilon",1
"FORUM ANNOUNCER",1
