name,count
"Homer Simpson",42
"Marge Simpson",41
"Bart Simpson",29
"Lisa Simpson",26
"Engineer",4
"Itchy",3
"Scratchy",3
"Grampa Simpson",3
"Narrator",3
"Professor Jonathan Frink",3
"Krusty the Clown",2
"Teenager",2
"Pilot",2
"Cashier",2
"Childcare Worker",2
"Mother #1",2
"Loud Speaker",2
"Roger Meyers, Jr.",2
"Radio Preacher",1
"2nd Radio Preacher",1
"3rd Radio Preacher",1
"Waiter #1",1
"Bartender",1
"Little Kid",1
"Man",1
"Announcer",1
"Waiter #2",1
"Childcare Supervisor",1
"Cletus Spuckler",1
"Pinitchio",1
"Technician #1",1
"Technician #2",1
"Technician #3",1
"Technician",1
"Woman",1
"Policeman",1
"Scientist",1
"Hans Moleman",1
"Employee",1
"Technician #4",1
"French Ticket Taker",1
