name,count
"Moe Szyslak",71
"Homer Simpson",64
"Bart Simpson",18
"Collette",12
"HARV",11
"Edna Krabappel-Flanders",8
"Marge Simpson",8
"Kent Brockman",7
"Lisa Simpson",7
"Bernard",7
"Steven Tyler",7
"JANEY",5
"Barney Gumble",5
"HUGH",5
"Becky",3
"Girls",3
"One-eyed Bartender",3
"Wanda",2
"Selma Bouvier",2
"Patty Bouvier",2
"Larry",2
"Krusty the Clown",2
"Mayor Joe Quimby",2
"Crowd",2
"Lionel Hutz",2
"DREDERICK",1
"Patron #1",1
"Patron #2",1
"Martin Prince",1
"Nelson Muntz",1
"Photographer",1
"Aide",1
"Aerosmith",1
"Joe Perry",1
"Brad Whitford",1
"Singers",1
"Everyone",1
"Bartender",1
"Professor Jonathan Frink",1
"Delivery Man",1
"Flowers",1
"Tom Hamilton",1
"Joey Kramer",1
