name,count
"Lisa Simpson",29
"Marge Simpson",25
"Bart Simpson",19
"Nick",18
"Homer Simpson",15
"Grampa Simpson",14
"Milhouse Van Houten",9
"Nelson Muntz",5
"Jamie",3
"Adam",3
"Kirk Van Houten",2
"Guy Driving By",2
"Professor Jonathan Frink",2
"Moe Szyslak",2
"Martin Prince",2
"Frida",2
"Waiter",2
"Old Jewish Man",2
"Lunchlady Dora",2
"Chief Wiggum",2
"Hadley",2
"Announcer",1
"Luigi",1
"Otto Mann",1
"Jerri",1
"Sherri Mackleberry",1
"3rd Twin",1
"Marge's Thoughts",1
"Pyramus' Father",1
"Thisbe",1
"Parrot",1
"Seymour Skinner",1
"Groundskeeper Willie",1
"Voice From Tv",1
"Lou",1
"Cletus Spuckler",1
"Pauline Pfeiffer",1
"Marlin",1
