name,count
"Tab Spangler",39
"Homer Simpson",38
"Bart Simpson",25
"Marge Simpson",21
"Lisa Simpson",11
"Seymour Skinner",8
"Dr. Julius Hibbert",5
"Krusty the Clown",5
"German Backpacker",5
"Gary Chalmers",4
"Lindsay Naegle",4
"Groundskeeper Willie",4
"Sergeant Skinner",3
"Male Executive",3
"Vending Machine",3
"Vending Machine #2",3
"Captain Horatio McCallister",2
"Gil Gunderson",2
"Female German Backpacker",2
"Brooklyn Private",1
"General",1
"Nelson Muntz",1
"Ralph Wiggum",1
"Scratchy",1
"Itchy",1
"Carny",1
"Everybody",1
"Ned Flanders",1
"Kent Brockman",1
"Rainier Wolfcastle",1
"German Student",1
"Sadistic German Backpacker",1
"Germans",1
