name,count
"Dan Gillick",64
"Homer Simpson",45
"Lisa Simpson",25
"Fat Tony",17
"Moe Szyslak",11
"Bart Simpson",10
"Lunchlady Dora",8
"Louie",5
"Marge Simpson",5
"Johnny Tightlips",4
"Dr. Julius Hibbert",4
"Luigi",4
"Ant",3
"Chief Wiggum",3
"Ned Flanders",2
"Rev. Timothy Lovejoy",2
"Otto Mann",2
"Legs",2
"Joey the Arsonist",2
"Professor Jonathan Frink",2
"Old Jewish Man",2
"Bulgarian Woman",2
"Giant Grasshopper",2
"Lou",2
"Announcer",2
"Snake Jailbird",2
"Relieved Mom",2
"Crazed Dad",2
"Girl's Mom",2
"Apu Nahasapeemapetilon",1
"Mobsters",1
"Sideshow Mel",1
"Dewey Largo",1
"Groundskeeper Willie",1
"Milhouse Van Houten",1
"Lenny Leonard",1
"Carl Carlson",1
"Cletus Spuckler",1
"Kenny the Problem",1
"Bailiff",1
"Alex Trebek",1
"Teenage Girl",1
