name,count
"Homer Simpson",57
"Bart Simpson",50
"Ned Flanders",29
"Milhouse Van Houten",16
"Ernest Borgnine",8
"Marge Simpson",7
"Martin Prince",4
"Apu Nahasapeemapetilon",4
"Lisa Simpson",4
"Nelson Muntz",4
"Chief Wiggum",4
"Homer's Brain",3
"Kearney Zzyzwicz",3
"Dr. Julius Hibbert",3
"Sailor",2
"Barney Gumble",2
"Jimbo Jones",2
"Edna Krabappel-Flanders",2
"Pudgy Boy",2
"Hans Moleman",2
"Kid",2
"Kids",2
"Captain Horatio McCallister",2
"Krusty the Clown",2
"Atari Andre Gregory",1
"Manuel Noriega",1
"George H.W. Bush",1
"Security Guard #1",1
"Arcade Manager",1
"Wise Old Hobo",1
"Triple Milhouse",1
"Seymour Skinner",1
"Dorky Kid",1
"KRABAPPEL",1
"Jasper Beardly",1
"Moe Szyslak",1
"Patient",1
"Fathers",1
"Rod Flanders",1
"Patty Bouvier",1
"Lou",1
"Accountant",1
"Counter Boy",1
