name,count
"Ned Flanders",51
"Homer Simpson",35
"Dr. Foster",23
"Marge Simpson",17
"Lisa Simpson",14
"Young Dr. Foster",8
"Kent Brockman",5
"Bart Simpson",5
"Maude Flanders",5
"Apu Nahasapeemapetilon",4
"Young Ned",4
"Todd Flanders",3
"Rod Flanders",3
"Assistant",3
"Mrs. Glick",2
"National Guardsman",2
"Grampa Simpson",2
"Prison Officials",2
"Rev. Timothy Lovejoy",2
"Moe Szyslak",2
"Barney Gumble",2
"Receptionist",2
"Older Nurse",2
"Nedward Flanders, Sr.",2
"Kirk Van Houten",1
"Ralph Wiggum",1
"Main Title Singers",1
"Convict",1
"Citizens",1
"Happy Man",1
"Chief Wiggum",1
"Krusty the Clown",1
"Lenny Leonard",1
"Wife",1
"Mona Flanders",1
"Jay Sherman",1
"Orderly",1
