name,count
"Homer Simpson",42
"Patty Bouvier",31
"Marge Simpson",30
"HOWELL HUSER",16
"Bart Simpson",15
"Lisa Simpson",9
"Veronica",9
"Rev. Timothy Lovejoy",7
"Milhouse Van Houten",6
"Barney Gumble",6
"Moe Szyslak",5
"Selma Bouvier",5
"Mayor Joe Quimby",4
"Sideshow Mel",4
"Kent Brockman",4
"Krusty the Clown",3
"Grampa Simpson",3
"Jimbo Jones",2
"Kearney Zzyzwicz",2
"Female Host",2
"Captain Horatio McCallister",2
"Nelson Muntz",2
"Woman",2
"Tourist",1
"Kitchen Wizard",1
"Martin Prince",1
"Calypso Singer",1
"Calypso Chorus",1
"Computer Voice",1
"Julio",1
"Brandine Del Roy",1
"Disco Stu",1
"Homers",1
"Leslie",1
