name,count
"Homer Simpson",62
"Bart Simpson",53
"Marge Simpson",25
"Lisa Simpson",22
"Tony Hawk",18
"Blue-Haired Lawyer",10
"Milhouse Van Houten",6
"Judge Harm",6
"Old Lady",3
"Walter Cronkite",2
"Nelson Muntz",2
"Mark Hoppus",2
"Cletus Spuckler",2
"Event Announcer",2
"Lindsay Naegle",2
"Ornette Coleman",1
"Larry",1
"Balki",1
"Announcer #2",1
"Jingle Singers",1
"Mother",1
"Happy Face",1
"Kirk Van Houten",1
"Uwa",1
"Grampa Simpson",1
"Orderly",1
"Stenographer",1
"Bailiff",1
"Cab Driver",1
"Man",1
"Tom DeLonge",1
"Travis Barker",1
"Brandine Del Roy",1
"Dia-Betty",1
"Bum",1
"Martin Prince",1
"Jimbo Jones",1
"DOLPH",1
"Kearney Zzyzwicz",1
"Commercial Actress",1
"Announcer",1
"60-Year-Old Nelson",1
