name,count
"Homer Simpson",53
"Lisa Simpson",28
"Marge Simpson",19
"Bart Simpson",19
"Ghost Homer",16
"Witch",10
"Lenny Leonard",6
"St. Peter",6
"Snorky",6
"Kent Brockman",5
"Nelson Muntz",4
"Carl Carlson",3
"SATAN",3
"Moe Szyslak",3
"Kang",3
"Kodos",3
"Dr. Julius Hibbert",2
"Agnes Skinner",2
"Mother",2
"Goldilocks",2
"RAPUNZEL",2
"Handsome Man",2
"Trainer",2
"Mayor Joe Quimby",2
"Paramedic",1
"SCOUT",1
"John Wayne",1
"Troll",1
"Audience",1
"Loudspeaker",1
"Guard",1
"Chief Wiggum",1
"Captain Horatio McCallister",1
"Grampa Simpson",1
"Groundskeeper Willie",1
"Sideshow Mel",1
"Townspeople",1
"Apu Nahasapeemapetilon",1
"Comic Book Guy",1
