name,count
"Homer Simpson",77
"Mayor Joe Quimby",32
"Mark Hamill",26
"Marge Simpson",12
"Fat Tony",11
"Bart Simpson",10
"Leavelle",10
"Moe Szyslak",7
"Louie",7
"Lisa Simpson",6
"Hideous Alien #1",4
"Comic Book Guy",4
"Milhouse Van Houten",3
"Dr. Smith",3
"Ernie",3
"Chief Wiggum",3
"Kent Brockman",3
"Maitre D'",3
"TV Announcer",2
"Hideous Alien #2",2
"C-3PO",2
"Database",2
"Robot",2
"Nerdy Young Woman",2
"Crowd Of Nerds",2
"Big Tom",2
"Theater Owner",2
"Young Man",1
"Young Woman",1
"Ticket Taker",1
"��ter",1
"Manager",1
"Edna Krabappel-Flanders",1
"Neil Armstrong",1
"Seymour Skinner",1
"Lenny Leonard",1
"Carl Carlson",1
"Professor Jonathan Frink",1
"Groundskeeper Willie",1
"Legs",1
"Ned Flanders",1
"Gangsters/molls",1
