name,count
"Krusty the Clown",53
"Homer Simpson",34
"Marge Simpson",28
"Lisa Simpson",18
"Bart Simpson",15
"Janitor",7
"Announcer",5
"Larry",5
"Fox News Anchor",5
"MOE HOWARD",4
"Airport Official",4
"C. Montgomery Burns",4
"Southern Congressman",4
"Speaker Of The House",4
"Mayor Joe Quimby",3
"Cookie Kwan",3
"Kent Brockman",3
"Armstrong",3
"Sideshow Mel",3
"Elderly Congressman",3
"Committee Chairman",3
"Congressperson",3
"Ralph Wiggum",2
"Dr. Julius Hibbert",2
"Bumblebee Man",2
"Cletus Spuckler",2
"Committee Member",2
"Professor Jonathan Frink",1
"Louie",1
"Johnny Tightlips",1
"Fat Tony",1
"Assistant",1
"Grampa Simpson",1
"Apu Nahasapeemapetilon",1
"Congressman",1
"Dracula",1
"Bob Dole",1
"Republicans",1
"Ned Flanders",1
"Milhouse Van Houten",1
"Jet Pilot",1
"Brandine Del Roy",1
"Crowd",1
"Moe Szyslak",1
"Gulliver Dark",1
"Committee Member #2",1
"Sgt. At Arms",1
"House Members",1
