name,count
"Homer Simpson",51
"Captain Jack",26
"Marge Simpson",25
"Lisa Simpson",15
"Bart Simpson",9
"Moe Szyslak",7
"Lenny Leonard",5
"Fausto",5
"Weather Forecaster",3
"Comic Book Guy",2
"Milhouse Van Houten",2
"Ned Flanders",2
"Carl Carlson",2
"Jimbo Jones",2
"Selma Bouvier",2
"Grizzled Old Salt",2
"Preacher",2
"Mermaid",2
"Nelson Muntz",1
"Kearney Zzyzwicz",1
"DOLPH",1
"Todd Flanders",1
"Sideshow Mel",1
"Audience",1
"Patty Bouvier",1
"Grampa Simpson",1
"Female Candy Worker",1
"Candy Workers",1
"Male Candy Worker",1
"Emily",1
"Zeke",1
"Townspeople",1
"Voice From Diorama",1
"Billy",1
"Man In I.N.S. Jacket",1
"GRUFF JAPANESE SAILOR",1
"Lumberjack",1
