name,count
"Homer Simpson",53
"Bart Simpson",35
"C. Montgomery Burns",32
"Lisa Simpson",23
"Marge Simpson",20
"Waylon Smithers",17
"Kodos",6
"Ned Flanders",5
"Kang",4
"Merchant",3
"Otto Mann",3
"Moe Szyslak",3
"Narrator",3
"Dr. Marvin Monroe",3
"Kearney Zzyzwicz",2
"Customs Agent",2
"Maitre D'",2
"Krusty the Clown",2
"Mayor Joe Quimby",2
"Jasper Beardly",2
"Edna Krabappel-Flanders",2
"Seymour Skinner",2
"Vin Scully",2
"Kent Brockman",1
"Airport Announcer",1
"Woman #1",1
"Woman #2",1
"Customer",1
"Helen Lovejoy",1
"English Diplomat",1
"Argentine Diplomat",1
"Singers",1
"Apu Nahasapeemapetilon",1
"Colonel",1
"Lenny Leonard",1
"Female Office Worker",1
"Male Office Worker",1
"Townspeople",1
"Lou",1
"Patrons",1
"Barney Gumble",1
"Kids In Audience",1
"DR MONROE",1
"BART & LISA",1
"Crypt Keeper Willie",1
"Robot",1
"Tv Host",1
"TV Announcer",1
