name,count
"Bart Simpson",43
"Homer Simpson",19
"Nikki McKenna",19
"Nelson Muntz",14
"Lisa Simpson",13
"Michelle Obama",13
"Seymour Skinner",10
"Kevin",9
"Gary Chalmers",9
"Gps",8
"Miss Hoover",7
"Marge Simpson",7
"Grampa Simpson",6
"Groundskeeper Willie",5
"Milhouse Van Houten",4
"Nikki's Mom",4
"Navy Seal",4
"Kids",3
"Ralph Wiggum",2
"Sherri Mackleberry",1
"Miss Stringham",1
"Miss Stringham's Class",1
"CHILLED-OUT KID",1
"Bodhi",1
"Girl",1
"COOL SECOND-GRADER #1",1
"COOL SECOND-GRADER #2",1
"Nikki's Dad",1
"Henry Higgins",1
"Martin Prince",1
"COOL SECOND GRADER #1",1
