name,count
"Lisa Simpson",37
"Bart Simpson",36
"Homer Simpson",28
"Seymour Skinner",16
"Store Manager",11
"Marge Simpson",10
"Chief Wiggum",10
"Grampa Simpson",8
"Gary Busey",7
"Edna Krabappel-Flanders",5
"Ranger Johnson",5
"Lou",4
"Judge Harm",4
"Nelson Muntz",3
"Employee",3
"Milhouse Van Houten",2
"Kearney Zzyzwicz",2
"Groundskeeper Willie",2
"Dr. Julius Hibbert",2
"Jimbo Jones",2
"Otto Mann",1
"Kids",1
"Uter",1
"Snake Jailbird",1
"Announcer",1
"Frenchman",1
"SIX-YEAR-OLD-BART",1
