name,count
"Homer Simpson",103
"Marge Simpson",31
"Coyote",11
"Bart Simpson",9
"Lisa Simpson",6
"Chief Wiggum",6
"Ned Flanders",5
"HELEN",4
"Rev. Timothy Lovejoy",4
"Captain Horatio McCallister",4
"Lenny Leonard",3
"Ralph Wiggum",3
"Otto Mann",2
"Waylon Smithers",2
"Dr. Julius Hibbert",2
"First Mate",2
"Various Onlookers",1
"Todd Flanders",1
"Mayor Joe Quimby",1
"Krusty the Clown",1
"Jasper Beardly",1
"Nelson Muntz",1
"Helen Lovejoy",1
"Voice",1
"Kent Brockman",1
"Dog",1
"Furniture Salesman",1
"Barney Gumble",1
"Carl Carlson",1
"Sam",1
"Bumblebee Man",1
"Kearney Zzyzwicz",1
"Moe Szyslak",1
"Crowd",1
