name,count
"Homer Simpson",82
"Bart Simpson",28
"Marge Simpson",16
"Neil",13
"Brad",12
"Grampa Simpson",8
"Rainier Wolfcastle",7
"Lisa Simpson",5
"Milhouse Van Houten",4
"McBain",4
"Apu Nahasapeemapetilon",3
"Sherpa #1",3
"Nelson Muntz",2
"Rev. Timothy Lovejoy",2
"C. Montgomery Burns",2
"Ralph Wiggum",2
"Rod Flanders",2
"Commie Nazi",1
"Lou",1
"Chief Wiggum",1
"Legs",1
"Waylon Smithers",1
"Ned Flanders",1
"Comic Book Guy",1
"Other Team",1
"Kids",1
"Muscular Man",1
"Sherpa #2",1
"Dr. Julius Hibbert",1
