name,count
"TROY",74
"Selma Bouvier",42
"Homer Simpson",14
"Macarthur Parker",14
"Marge Simpson",9
"Chief Wiggum",5
"Male Co-host",5
"Chorus Of Ape Elders",5
"Miss Piggy",3
"Lisa Simpson",3
"Patty Bouvier",3
"Dr. Zaius",3
"Rev. Timothy Lovejoy",3
"Grampa Simpson",2
"Bart Simpson",2
"Louie",2
"Lenny Leonard",2
"Maitre D'",2
"TROY/ONSCREEN TROY",2
"Ape",2
"Announcer",1
"Sir Kermit",1
"Dr. Julius Hibbert",1
"Fat Tony",1
"Paparazzo",1
"Carl Carlson",1
"PHONE VOICE",1
"Diners",1
"Obnoxious Diner",1
"Female Co-host",1
"Ape #2",1
"Ape Nurse",1
"Bartender",1
