name,count
"C. Montgomery Burns",63
"Homer Simpson",46
"Waylon Smithers",23
"Lenny Leonard",12
"Marge Simpson",12
"Darryl Strawberry",12
"Bart Simpson",11
"Carl Carlson",10
"Mike Scioscia",10
"Ozzie Smith",8
"Lisa Simpson",7
"Chief Wiggum",6
"Roger Clemens",6
"Don Mattingly",5
"Steve Sax",5
"Woman",5
"Charlie",4
"Wade Boggs",4
"Hypnotist",4
"Dr. Julius Hibbert",4
"JOSE CONSECO",4
"Barney Gumble",4
"Moe Szyslak",4
"Eddie",3
"ARI",3
"KEN GRIFFEY JR.",3
"ALL THE PLAYERS",3
"Ralph Wiggum",3
"Lou",3
"Umpire",2
"Jose Canseco",2
"Dispatcher",1
"Apu Nahasapeemapetilon",1
"Tour Guide",1
"Nurse",1
"Ticket Taker",1
"Homer's Brain",1
"P.A. Announcer",1
"Singers",1
"Jasper Beardly",1
