name,count
"Ned Flanders",65
"Sara Sloane",37
"Homer Simpson",19
"Marge Simpson",12
"Woman",10
"Bart Simpson",6
"Lisa Simpson",5
"Seymour Skinner",5
"Chief Wiggum",5
"James L. Brooks",5
"Edna Krabappel-Flanders",3
"Lenny Leonard",3
"Todd Flanders",3
"Rod Flanders",3
"Director",3
"Moe Szyslak",3
"Rainier Wolfcastle",3
"Agnes Skinner",3
"Ralph Wiggum",2
"Dr. Julius Hibbert",2
"Reporter #3",2
"Apu Nahasapeemapetilon",2
"Male Host",2
"Milhouse Van Houten",1
"Mayor Joe Quimby",1
"Little Hibbert Girl",1
"Hibbert Boy",1
"Big Band Singer",1
"Sarah Wiggum",1
"Captain Horatio McCallister",1
"Irish Cop",1
"Reporter #1",1
"Reporter #2",1
"Reporters",1
"REPORTER CLETUS",1
"Reporter",1
"Assistant Director",1
"Actor",1
"Flanders's Thoughts",1
"Otto Mann",1
"Comic Book Guy",1
"Luann Van Houten",1
"Helen Fielding",1
"Grampa Simpson",1
"Nelson Muntz",1
"Cookie Kwan",1
