name,count
"Bart Simpson",57
"Homer Simpson",39
"Marge Simpson",20
"Lisa Simpson",13
"Groundskeeper Willie",9
"Kent Brockman",9
"Krusty the Clown",7
"Lou",6
"TV Announcer",5
"Chief Wiggum",5
"Eddie",5
"Sting",4
"Robot Weasel",3
"Rod Flanders",3
"Todd Flanders",3
"Patty Bouvier",2
"Martin Prince",2
"Jasper Beardly",2
"Dave Shutton",2
"Falcon Man",2
"Choir",2
"Mayor Joe Quimby",2
"JANEY",2
"M.C.",1
"Boy",1
"Teenager",1
"Executive",1
"Operator",1
"Teenage Clerk",1
"Barber",1
"Rosarita",1
"Kids",1
"Weasel",1
"Se̱or Beaver-otti",1
"Robot Animals",1
"Selma Bouvier",1
"Milhouse Van Houten",1
"Nelson Muntz",1
"Seymour Skinner",1
"Crowd",1
"Fat Cop",1
"Sailor",1
"Professor Jonathan Frink",1
"Sideshow Mel",1
"McBain",1
"Souvenir Hawker",1
"Bernard",1
"Station Announcer",1
"Dr. Marvin Monroe",1
"Old Lady #1",1
"Wanda",1
"D.J.",1
"Apu Nahasapeemapetilon",1
"Dr. Julius Hibbert",1
