name,count
"Bart Simpson",44
"Lisa Simpson",44
"Homer Simpson",37
"Milhouse Van Houten",29
"Marge Simpson",17
"Martin Prince",17
"Nelson Muntz",17
"Seymour Skinner",7
"Pawn Shop Clerk",5
"Selma Bouvier",4
"Martin Prince, Sr.",4
"Ticketing Agent",2
"Kirk Van Houten",2
"Moe Szyslak",2
"Waylon Smithers",2
"Angry Dad",2
"Deranged-looking Hitchhiker",2
"Proprietor",2
"Owner",2
"Oak Ridge Engineer",2
"Patty Bouvier",1
"Crackerman",1
"Other Traders",1
"Cletus Spuckler",1
"Barney Gumble",1
"Andy Williams",1
"Commanding-voiced Man",1
"Al Gore Doll",1
"Chinese Doctor",1
