name,count
"Homer Simpson",88
"Marge Simpson",41
"Sheriff",22
"Lisa Simpson",18
"Bart Simpson",14
"Diner Owner",14
"Kid Rock",7
"Tour Guide",5
"Psychiatrist",5
"JOE C.",5
"Charlie Rose",4
"Foreman",4
"Robert Evans",3
"Ned Flanders",2
"Lenny Leonard",2
"C. Montgomery Burns",2
"Inspector",2
"Veejay",2
"Younger Veejay",2
"Farmer",2
"RADIO ANNCR",2
"Judge Snyder",2
"Southern Dowager",2
"Carl Carlson",1
"College Students",1
"Boisterous Student",1
"Female Student",1
"Male Student",1
