name,count
"Chief Wiggum",43
"Bart Simpson",42
"Homer Simpson",36
"Lisa Simpson",15
"Marge Simpson",15
"Seymour Skinner",12
"Alcatraaaz",11
"Lou",9
"Milhouse Van Houten",9
"Kirk Van Houten",8
"Deputy",5
"50 Cent",4
"Kent Brockman",3
"Football Announcer",2
"TV Announcer",2
"Patty Bouvier",2
"Anchorman",2
"Assistant",2
"Eddie",2
"Gary Chalmers",2
"Game Show Audience",1
"Selma Bouvier",1
"Woman In Crowd",1
"Reporter",1
"FAMILIAR VOICE",1
"Bart on Tape",1
"Apu Nahasapeemapetilon",1
"Tailor",1
"Cookie Kwan",1
"Lindsay Naegle",1
"Needy Woman",1
"Audience",1
