name,count
"C. Montgomery Burns",74
"Homer Simpson",46
"Marge Simpson",18
"Arthur Fortune",12
"Lisa Simpson",10
"Jerry Rude",10
"Groundskeeper Willie",9
"Bart Simpson",7
"Crowd",5
"Lenny Leonard",5
"Professor Jonathan Frink",5
"Appraiser",4
"Kevin Costner",4
"Waylon Smithers",4
"Kent Brockman",4
"Moe Szyslak",2
"Apu Nahasapeemapetilon",2
"Ned Flanders",2
"Mayor Joe Quimby",2
"Male Host",1
"Barney Gumble",1
"Everyone In Store",1
"Jimbo Jones",1
"Nelson Muntz",1
"Otto Mann",1
"Comic Book Guy",1
"Conga Line",1
"PEDESTRIANS",1
"Carl Carlson",1
"Receptionist",1
"Mother",1
"Father",1
"Local",1
"3rd Local",1
"Selma Bouvier",1
"Milhouse Van Houten",1
"Man",1
