name,count
"Homer Simpson",93
"Marge Simpson",34
"Bart Simpson",18
"Lisa Simpson",17
"Moe Szyslak",14
"Gun Clerk",14
"Security Salesman",8
"Mayor Joe Quimby",5
"Announcer",4
"Snake Jailbird",4
"Sideshow Mel",3
"Lenny Leonard",3
"Crowd",3
"Milhouse Van Houten",3
"Selma Bouvier",3
"Krusty the Clown",2
"Kent Brockman",2
"Ned Flanders",2
"Seymour Skinner",2
"Dr. Julius Hibbert",2
"Gulliver Dark",1
"Pel̩",1
"Foreign Announcer",1
"Groundskeeper Willie",1
"Soccer Hooligans",1
"Soccer Hooligan",1
"Squeaky-Voiced Teen",1
"Apu Nahasapeemapetilon",1
"Repairman",1
"Hooker",1
"Agnes Skinner",1
"Louie",1
"Cletus Spuckler",1
"Muffled Voice",1
"Desk Clerk",1
"Homer's Brain",1
