name,count
"Bart Simpson",56
"Edna Krabappel-Flanders",48
"Zack",24
"Milhouse Van Houten",13
"Seymour Skinner",13
"Homer Simpson",11
"Nelson Muntz",9
"Australian Woman",6
"Actor",4
"Martin Prince",3
"Exercise Babe",2
"Jock",2
"Kearney Zzyzwicz",2
"Dewey Largo",2
"NEW TEACHER",2
"Lisa Simpson",2
"Employee",2
"Jimbo Jones",1
"Chorus",1
"Marge Simpson",1
"BIG-BUSTED DOWAGER",1
"Disco Stu",1
"Squeaky-Voiced Teen",1
"Moe Szyslak",1
"Male Announcer",1
"Ned Flanders",1
"Groundskeeper Willie",1
