name,count
"Seymour Skinner",50
"Bart Simpson",35
"Gary Chalmers",15
"Ned Flanders",13
"Groundskeeper Willie",12
"Martin Prince",8
"Edna Krabappel-Flanders",8
"Marge Simpson",6
"Lisa Simpson",6
"Homer Simpson",6
"Milhouse Van Houten",5
"Luigi",5
"Leopold",4
"Agnes Skinner",4
"Nelson Muntz",3
"Lunchlady Doris",3
"Ralph Wiggum",3
"Jimbo Jones",3
"Apu Nahasapeemapetilon",3
"Company",3
"Kearney Zzyzwicz",2
"Colonel",2
"Baby Bart",1
"Class",1
"Sherri Mackleberry",1
"Miss Hoover",1
"Chief Wiggum",1
"JANEY",1
"Hayseed #1",1
"Hayseed #2",1
"Flanders's Beatnik Dad",1
"Private",1
"Rowdy Soldier",1
