name,count
"Bart Simpson",65
"Homer Simpson",55
"Marge Simpson",43
"Seymour Skinner",26
"Lisa Simpson",16
"Ned Flanders",10
"Researcher #2",10
"Researcher #1",9
"Milhouse Van Houten",7
"Nelson Muntz",7
"Krusty the Clown",6
"Edna Krabappel-Flanders",5
"Chief Wiggum",5
"Moe Szyslak",4
"Maude Flanders",4
"Lenny Leonard",4
"Soldier #1",4
"Mark McGwire",4
"Apu Nahasapeemapetilon",3
"Carl Carlson",3
"Soldier #2",3
"Groundskeeper Willie",2
"Ralph Wiggum",2
"Martin Prince",2
"C. Montgomery Burns",2
"Comic Book Guy",2
"Sir Widebottom",2
"Satellite",2
"Onlookers",2
"Hosey the Bear",1
"Video Game",1
"Rod Flanders",1
"Todd Flanders",1
"Sherri Mackleberry",1
"Kids",1
"Staffer",1
"Dr. Nick Riviera",1
"Electronic Organizer",1
"Navajo Boy",1
"Choreographer",1
"Dancer",1
"Stage Manager",1
"Grampa Simpson",1
"Dr. Julius Hibbert",1
"Captain Horatio McCallister",1
"Lou",1
"SOLIDIER #1",1
"Waylon Smithers",1
"Otto Mann",1
"SCHOOLKIDS",1
"Jimbo Jones",1
"Rev. Timothy Lovejoy",1
"Sideshow Mel",1
"Bart's Thoughts",1
