name,count
"Homer Simpson",56
"Grampa Simpson",39
"Young Grampa",19
"Bart Simpson",16
"Marge Simpson",14
"Young Burns",12
"C. Montgomery Burns",11
"Lisa Simpson",11
"Young Homer",10
"Professor Jonathan Frink",7
"Chief Wiggum",5
"Waylon Smithers",5
"Kent Brockman",4
"Apu Nahasapeemapetilon",3
"12-Year-Old Lou",3
"Krusty the Clown",3
"Jimbo Jones",2
"Miss Viola",2
"Otto Mann",1
"Kirk Van Houten",1
"Carl Carlson",1
"Sideshow Mel",1
"Villageville Crowd",1
"Electronic Donkey Voice",1
"Toad",1
"Waylon Smithers, Sr.",1
"Young Herman",1
