name,count
"HERB",67
"Homer Simpson",56
"Marge Simpson",19
"Lisa Simpson",15
"C. Montgomery Burns",14
"Bart Simpson",10
"Smokin' Joe Frazier",7
"Herb Powell",7
"Waylon Smithers",6
"Ned Flanders",5
"Barney Gumble",4
"Todd Flanders",4
"Lawyer",3
"Lenny Leonard",2
"Doctor",2
"Bum",2
"Bum #2",2
"Woman",2
"Mother",2
"Moe Szyslak",2
"Professor Jonathan Frink",2
"Female Announcer",1
"WILLIAM POWEL LOOKALIKE",1
"Kent Brockman",1
"Nbc Anchorman",1
"Jittery Private",1
"Angry Sergeant",1
"Carl Carlson",1
"Singers",1
"Salesman",1
"Mom",1
"Man",1
"Man #2",1
