name,count
"Bart Simpson",58
"Jenny",25
"Milhouse Van Houten",22
"Lisa Simpson",14
"Homer Simpson",12
"Seymour Skinner",10
"Nelson Muntz",7
"Groundskeeper Willie",6
"Marge Simpson",5
"Gary Chalmers",4
"Psychiatrist",4
"Apu Nahasapeemapetilon",4
"Lenny Leonard",4
"Miss Hoover",2
"Jimbo Jones",2
"DOLPH",2
"Ned Flanders",2
"Rev. Timothy Lovejoy",2
"Kirk Van Houten",1
"Grampa Simpson",1
"MAJOR PRESTON",1
"Swedish Woman",1
"Ralph Wiggum",1
"Sleazy Girl",1
"Wiggum Smiley Face",1
"Zamboni Operator",1
"Bart's Thoughts",1
