name,count
"Lisa Simpson",36
"Homer Simpson",33
"Bart Simpson",32
"Moe Szyslak",32
"Marge Simpson",26
"Edna Krabappel-Flanders",7
"Apu Nahasapeemapetilon",7
"Miss Hoover",3
"Kent Brockman",3
"Krusty the Clown",3
"Dr. Julius Hibbert",3
"Barney Gumble",3
"Kang",3
"Groundskeeper Willie",2
"Grampa Simpson",2
"Ralph Wiggum",1
"Seymour Skinner",1
"Kids",1
"Rainier Wolfcastle",1
"Muncher",1
"Wild-eyed Man",1
"Head Soldier",1
"Lenny Leonard",1
"Carl Carlson",1
"Kodos",1
"Agnes Skinner",1
"Barflies",1
"All",1
"Lisa's Thoughts",1
