name,count
"Homer Simpson",75
"Lisa Simpson",60
"Bart Simpson",38
"Marge Simpson",37
"Ned Flanders",13
"Disco Stu",8
"Lucy",6
"Dr. Julius Hibbert",5
"Nurse",5
"Orderly",5
"Moe Szyslak",4
"Itchy",3
"Ranger",3
"Otto Mann",3
"Lodge Employee #2",2
"Fred",2
"Virtual Doctor",2
"Maude Flanders",2
"Todd Flanders",2
"Scratchy",1
"Goodwill Driver",1
"Chair Lift Operator",1
"Ski Instructor",1
"DOLPH",1
"Nelson Muntz",1
"Family",1
"Lodge Employee #1",1
"Mr. Sakamoto",1
"Ricky",1
"John Wayne",1
"RASPY VOICE",1
"Left Snake",1
"Right Snake",1
"Both Snakes",1
"Rod Flanders",1
