name,count
"Seymour Skinner",33
"Bart Simpson",28
"Gary Chalmers",22
"Homer Simpson",21
"Lisa Simpson",20
"Marge Simpson",14
"Nelson Muntz",10
"Barry White",10
"Mayor Joe Quimby",8
"Jimbo Jones",6
"Groundskeeper Willie",6
"Kent Brockman",5
"Teenaged Guide",5
"Grampa Simpson",4
"Scottish Woman",3
"Mr. Ogden",3
"Barney Gumble",3
"Guide",3
"Richard Nixon",2
"Scientist #2",2
"Hitler",2
"Recruiter",2
"Actor",2
"Rev. Timothy Lovejoy",2
"Children's Choir",2
"Lenny Leonard",2
"Milhouse Van Houten",1
"Ralph Wiggum",1
"Exhaust Pipe Lid",1
"Chicken",1
"Lunchlady Doris",1
"Scientist #1",1
"Evil Homer",1
"Young Grampa",1
"Security Guard",1
"Apu Nahasapeemapetilon",1
"Chief Wiggum",1
"Lou",1
"Boy Soloist",1
"Driver Of Foreign Car",1
"Miss Springfield",1
"Dewey Largo",1
"Irishman",1
"Old Mrs. Glick",1
"Crowd",1
"Woman",1
"Man",1
