name,count
"Sideshow Bob",63
"Krusty the Clown",43
"Bart Simpson",18
"Game Show Host",12
"Male Executive",12
"Moe Szyslak",11
"Female Executive",11
"Chief Wiggum",11
"Homer Simpson",9
"Kent Brockman",8
"Audience",5
"Marge Simpson",5
"Attendant",5
"Seymour Skinner",5
"Gil Gunderson",3
"Dr. Julius Hibbert",3
"Lou",2
"Lisa Simpson",2
"Stage Manager",2
"Guard",2
"Cletus Spuckler",2
"Rainier Wolfcastle",2
"Frances",2
"Sideshow Mel",2
"Kids",1
"Waylon Smithers",1
"Judge Snyder",1
"Children",1
"GHOSTLY SIDESHOW BOB",1
"Eddie",1
"Announcer",1
"Judy Carne",1
"Lighting Man",1
"SUPEREXECUTIVE",1
