name,count
"Homer Simpson",68
"Marge Simpson",23
"Lisa Simpson",18
"Bart Simpson",15
"Barney Gumble",10
"Moe Szyslak",6
"Vendor",5
"Dmv Recording",4
"Duffman",3
"Gruff Voice",3
"Mr. Cleary",3
"Lenny Leonard",2
"OFFICE WORKER IN TOWER ONE",2
"OFFICE WORKER IN TOWER TWO",2
"Receptionist",2
"Alfred E. Neuman",2
"Judge Snyder",2
"Staff/patients",2
"Doctor",2
"Construction Worker",2
"Carriage Driver",2
"Barflies",1
"Chauffeur",1
"Cheerleaders",1
"Carl Carlson",1
"Hasidic Man",1
"Captain",1
"Undershirt Guy",1
"Crazy Guy",1
"Mailman",1
"Fireworks Vendor",1
"Society Matron",1
"Angry Cab Driver",1
"Bike Messenger",1
"Song On Radio",1
"Jury Member #1",1
"Jury Member #2",1
"Jury Chorus",1
"Jury Foreman",1
"Homer's Brain",1
