name,count
"Lisa Simpson",42
"Bart Simpson",38
"Commandant",24
"Homer Simpson",16
"Chief Wiggum",14
"Marge Simpson",13
"Cadet Larsen",12
"Announcer",5
"Cadet Platt",5
"CADET ANDERSEN",5
"Cadets",4
"Instructor",4
"Grampa Simpson",4
"KRABAPPEL",2
"Miss Hoover",2
"Ralph Wiggum",2
"Seymour Skinner",2
"Narrator",1
"Chorus",1
"Adlai Stevenson",1
"JANEY",1
"Parrots",1
"Cadet",1
"Teacher #1",1
"Cadet Franklin",1
"Nelson Muntz",1
"Orderly",1
"Jasper Beardly",1
"Cadet Anderson",1
