name,count
"Homer Simpson",63
"Marge Simpson",26
"Bart Simpson",23
"Lisa Simpson",22
"Selma Bouvier",8
"Constable Wiggum",7
"Goodman Flanders",7
"Professor Jonathan Frink",5
"Fly-head",5
"Patty Bouvier",5
"Goody Maude",5
"Goodman Skinner",4
"Kent Brockman",3
"Mutant Moe",3
"Governor Quimby",3
"Pastor Lovejoy",3
"Crowd",3
"Mayor Joe Quimby",2
"French President",2
"Comic Book Guy",2
"Mutant Dr. Hibbert",2
"MUTANT FLANDERS",2
"Goodman Moe",2
"Herman Hermann",1
"Kodos",1
"Kang",1
"Alien",1
"Mutant Sideshow Mel",1
"Mutant Skinner",1
"Mutant Burns",1
"Mutant Lenny",1
"Mutants",1
"Mutant Wiggum",1
"MUTANT MEL/SKINNER/MOE/BURNS/WIGGUM",1
"Nelson Muntz",1
"Agnes Skinner",1
"Sideshow Mel",1
"Goody Krabappel",1
"Goodman Lenny",1
"Snowman Eddie",1
"Princess Lou",1
"Rod Flanders",1
"Todd Flanders",1
"Ralph Wiggum",1
"Captain Horatio McCallister",1
"Townspeople",1
