name,count
"Lisa Simpson",63
"Homer Simpson",59
"Bart Simpson",14
"Marge Simpson",11
"Seymour Skinner",10
"Moe Szyslak",8
"Gary Chalmers",7
"Gil Gunderson",5
"Bureaucrat",4
"Julio",4
"Bartender",4
"Edna Krabappel-Flanders",3
"Grady",3
"Will Shortz",3
"Brandine Del Roy",2
"Carl Carlson",2
"Lenny Leonard",2
"Doreen",2
"Wiseguy",2
"People In Line",2
"Apu Nahasapeemapetilon",2
"Grampa Simpson",2
"Otto Mann",2
"Ghost Julio",2
"Man In Bar",2
"Asian Man",2
"Merl Reagle",2
"Cletus Spuckler",1
"Kids",1
"Cop",1
"Dr. Julius Hibbert",1
"Kirk Van Houten",1
"Lindsay Naegle",1
"Ghost Toddler",1
"Talking Credenza",1
"Referee",1
"Female Event Host",1
"Announcer",1
"Nelson Muntz",1
"JANEY",1
