name,count
"C. Montgomery Burns",41
"Seymour Skinner",26
"Waylon Smithers",18
"Homer Simpson",13
"Marge Simpson",12
"Bart Simpson",11
"Grampa Simpson",10
"Lisa Simpson",9
"Groundskeeper Willie",6
"Gary Chalmers",5
"Tito Puente",4
"Barney Gumble",4
"Nelson Muntz",3
"Ralph Wiggum",3
"Engineer",3
"Otto Mann",3
"Moe Szyslak",3
"Chief Wiggum",3
"Milhouse Van Houten",2
"Lunchlady Doris",2
"Veterinarian",2
"Ned Flanders",2
"Male Inspector",2
"Ten Imaginary Burnses",2
"Mayor Joe Quimby",2
"Dr. Julius Hibbert",2
"Captain Horatio McCallister",2
"Executive #3",1
"Miss Hoover",1
"Executive #1",1
"Executive #2",1
"Prendergast",1
"Lenny Leonard",1
"Guillermo",1
"Voice",1
"High School Student",1
"Roughneck",1
"Nelson's Parrot",1
"Female Inspector",1
"Other Old People",1
"Patty Bouvier",1
"Imaginary Burns #1",1
"Imaginary Burns #2",1
"Imaginary Burns #3",1
"Elderly Guard",1
"Old Jewish Man",1
"Sideshow Mel",1
"Krusty the Clown",1
"Apu Nahasapeemapetilon",1
"Snake Jailbird",1
"Carl Carlson",1
"Jimbo Jones",1
"Homer's Brain",1
