name,count
"C. Montgomery Burns",78
"Homer Simpson",45
"DANIELSON",25
"Marge Simpson",20
"Bart Simpson",11
"Lisa Simpson",10
"Chief Inspector",8
"Waylon Smithers",7
"Dean Danielson",6
"Dave Shutton",5
"Grampa Simpson",4
"Charles Darwin",3
"DANEILSON",2
"Barney Gumble",2
"Moe Szyslak",2
"Investigator #1",2
"TV Announcer",1
"Jasper Beardly",1
"OLD BEARDED GUY",1
"Singers",1
"MARY BAILEY",1
"Investigator #2",1
"Investigator #3",1
"Make-up Man",1
"Gregor",1
"Reporter #1",1
"Reporter #2",1
"Scott Christian",1
