name,count
"Homer Simpson",79
"Lisa Simpson",30
"Seymour Skinner",14
"Marge Simpson",13
"Kent Brockman",11
"Bart Simpson",10
"Mayor Joe Quimby",8
"Lenny Leonard",7
"DOLPH",6
"Chief Wiggum",5
"Milhouse Van Houten",5
"Moe Szyslak",4
"Carl Carlson",4
"Kearney Zzyzwicz",3
"Dr. J. Loren Pyror",3
"Brandine Del Roy",3
"Man In Suit",3
"Crowd",3
"Jimbo Jones",2
"Artsy Clerk",2
"Kids",2
"Cletus Spuckler",2
"Nelson Muntz",2
"Miss Springfield",2
"Rainier Wolfcastle",2
"Cat Lady",2
"Ralph Wiggum",1
"Pirate",1
"Barney Gumble",1
"Martin Prince",1
"Groundskeeper Willie",1
"Otto Mann",1
"Drederick Tatum",1
"Dewey Largo",1
"Shoppers",1
"Parrots",1
"Luigi",1
"Announcer",1
"Waylon Smithers",1
"Bum",1
"Sideshow Mel",1
