name,count
"C. Montgomery Burns",30
"Homer Simpson",24
"Kent Brockman",21
"Marge Simpson",17
"Rachel Maddow",15
"Bart Simpson",9
"Young Burns",8
"Rev. Timothy Lovejoy",7
"Krusty the Clown",7
"Lilah",6
"Chief Wiggum",6
"Milhouse Van Houten",4
"Waylon Smithers",4
"Dexter Colt",4
"Patty Bouvier",3
"Ned Flanders",3
"Luigi",3
"Interviewer",3
"Store Owner",3
"Lou",3
"Agnes Skinner",2
"Rainier Wolfcastle",2
"Siri",2
"Marksman",2
"Professor Jonathan Frink",2
"Crowd",2
"Lisa Simpson",2
"Hans Moleman",1
"Bumblebee Man",1
"Joe Namath",1
"Kent Brockman's Thoughts",1
"Cletus Spuckler",1
"Homer's Thoughts",1
"Seymour Skinner",1
"Luann Van Houten",1
"Jasper Beardly",1
"MR. BURNS.",1
"newsstand Operator",1
"Ralph Wiggum",1
"Congressman",1
"Homeless Man",1
"Mayor Joe Quimby",1
"Lenny Leonard",1
"Edna Krabappel-Flanders",1
