name,count
"Homer Simpson",59
"Marge Simpson",53
"Moe Szyslak",53
"Lisa Simpson",8
"Bart Simpson",7
"Health Inspector",6
"Chief Wiggum",6
"Lenny Leonard",5
"Announcer",5
"New Health Inspector",4
"Carl Carlson",3
"Man",2
"Judge Snyder",2
"Pilot",2
"Moe's Thoughts",2
"Homer's Thoughts",2
"Server #1",1
"Server #2",1
"Mayor Joe Quimby",1
"Barney Gumble",1
"Loan Officer",1
"Foreman",1
"Lindsay Naegle",1
"Kent Brockman",1
"Mr. Boswell",1
"Three Of Diamonds",1
"Five Of Diamonds",1
"Jack Of Clubs",1
"Eight Of Clubs",1
"Jack Of Diamonds",1
"SQUEAKY-VOICED TEEN ATTENDANT",1
"Toddler",1
"MOE-BIRD",1
"Lou",1
"Flight Attendant",1
"Krusty the Clown",1
