name,count
"Marge Simpson",51
"Homer Simpson",30
"Fat Tony",16
"Helen Lovejoy",13
"Frank Ormand",11
"Agnes Skinner",7
"Pita Saleswoman",7
"Edna Krabappel-Flanders",6
"Maude Flanders",5
"Lisa Simpson",5
"Bart Simpson",4
"Picture Man",4
"Lenny Leonard",4
"Seymour Skinner",4
"Robot",3
"Chief Wiggum",3
"Carl Carlson",3
"Cletus Spuckler",3
"1st Sportscaster",3
"2nd Sportscaster",3
"Woman",3
"Moe Szyslak",3
"Disco Stu",2
"Luann Van Houten",1
"Women",1
"Motivational Man",1
"Chef",1
"Workers",1
"C. Montgomery Burns",1
"Bumblebee Man",1
"Louie",1
"Hans Moleman",1
"Mobster",1
"Lou",1
"Grampa Simpson",1
"Yakuza",1
