name,count
"Homer Simpson",66
"Marge Simpson",39
"Milhouse Van Houten",27
"Lisa Simpson",20
"Chef Naziwa",18
"Narrator",11
"School Therapist",9
"Male Diner",4
"Bart Simpson",4
"Carl Carlson",3
"Akira",3
"Milhouse's Thoughts",3
"Moe Szyslak",3
"Dr. Julius Hibbert",3
"Sushi Piece",3
"Lenny Leonard",2
"Nelson Muntz",2
"Searchy",2
"Grampa Simpson",2
"Helen Lovejoy",2
"Rev. Timothy Lovejoy",2
"Sex Shop Salesman",2
"Stella",1
"Stanley Kowalski",1
"Edna Krabappel-Flanders",1
"Martin Prince",1
"Stanley Kowalski Milhouse",1
"Seymour Skinner",1
"Brando's Head",1
"KARL MALDEN",1
"Fat Brando",1
"Ned Flanders",1
"2nd Sushi Piece",1
"Homer's Thoughts",1
