name,count
"Marge Simpson",42
"Homer Simpson",41
"Ned Flanders",33
"Lisa Simpson",22
"Bart Simpson",17
"Officer Goodman",17
"Officer Noble",8
"Todd Flanders",8
"Maude Flanders",7
"Rod Flanders",6
"Judge Snyder",6
"Grampa Simpson",5
"Rev. Timothy Lovejoy",5
"Edna Krabappel-Flanders",4
"Bully Girls",3
"Seymour Skinner",3
"FROM SPEAKER",3
"Cletus Spuckler",3
"Bentley Salesman",2
"Milhouse Van Houten",2
"Groundskeeper Willie",2
"Nelson Muntz",1
"Voice",1
"Old Mafia Guy",1
"TV Announcer",1
"Scratchy",1
"Automated Voice",1
"Father In Burlap Sack",1
"Agnes Skinner",1
"Helen Lovejoy",1
"Maggie Simpson",1
"Homer's Brain",1
