name,count
"Homer Simpson",87
"Ned Flanders",43
"Marge Simpson",12
"Bart Simpson",9
"Todd Flanders",8
"Lisa Simpson",6
"Maude Flanders",6
"Moe Szyslak",5
"Rod Flanders",5
"Stan",4
"Rev. Timothy Lovejoy",4
"Kent Brockman",3
"Lenny Leonard",3
"Chief Wiggum",3
"First Guy In Line",2
"Ticket Seller",2
"Bill",2
"Carl Carlson",2
"Mayor Joe Quimby",2
"Father",2
"Rappin' Ronnie",2
"Dr. Julius Hibbert",2
"Announcer",1
"Chicken",1
"Just Stamp the Ticket Man",1
"Marty",1
"Eddie Money",1
"C. Montgomery Burns",1
"Milhouse Van Houten",1
"Crowd",1
"Jeremiah",1
"Priest",1
"Reporter",1
"Voice #1",1
"Voice #2",1
"Voice #3",1
"Voice #4",1
"Helen Lovejoy",1
"Grampa Simpson",1
