name,count
"Homer Simpson",56
"Sideshow Bob",51
"Marge Simpson",22
"Chief Wiggum",18
"Bart Simpson",10
"Lisa Simpson",8
"Junior",5
"Kent Brockman",4
"Yoga Master",4
"Guide",3
"Lou",3
"Moe Szyslak",3
"Apu Nahasapeemapetilon",2
"Carl Carlson",2
"Lenny Leonard",2
"Reveler",2
"Tom Brokaw",1
"Masseur",1
"Attendant",1
"ASIAN MASSEUSE",1
"Man With Mustache",1
"HOMER THOUGHTS",1
"Rainier Wolfcastle",1
"Krusty the Clown",1
"Prisoner",1
"Decapitating Harry",1
"High-tech Cell",1
"Cletus Spuckler",1
"Patty Bouvier",1
"Rev. Timothy Lovejoy",1
"Announcer",1
"Boy",1
"Dad",1
"Aunt Gladys",1
"Man",1
"Man Dressed As Jester",1
"Duffman",1
"Jimbo Jones",1
"Frank Grimes",1
