name,count
"Homer Simpson",69
"Ned Flanders",35
"Marge Simpson",26
"Bart Simpson",12
"Lisa Simpson",12
"Nat Gladness",9
"Moe Szyslak",7
"Grampa Simpson",7
"Gil Gunderson",6
"Mayor Joe Quimby",4
"Auctioneer",4
"Kent Brockman",4
"Nancy Gladness",4
"Lenny Leonard",3
"Dr. Julius Hibbert",3
"C. Montgomery Burns",3
"Eerie Voice",2
"Carl Carlson",2
"Photo Simpsons",2
"Mrs. Muntz",1
"Au Pair",1
"Waylon Smithers",1
"Male Neighbor",1
"Female Neighbor",1
"Old Jewish Man",1
"Orderly",1
"2nd Orderly",1
"Dwight Eisenhower",1
"Crazy Guy",1
