name,count
"Homer Simpson",79
"C. Montgomery Burns",33
"Marge Simpson",15
"Lenny Leonard",14
"Waylon Smithers",9
"Bart Simpson",7
"Moe Szyslak",7
"Robot #1",7
"Lisa Simpson",6
"Carl Carlson",5
"Robot #2",5
"Dr. Julius Hibbert",4
"Homeless Man",3
"Barney Gumble",3
"Fishing Robot",3
"Robots",2
"Grampa Simpson",2
"Employee",2
"Blue-Haired Lawyer",2
"Robot",2
"Robot Catcher",2
"Dying Robot",2
"Ned Flanders",2
"Lang-Soo",1
"Engineer",1
"Table Of Brunchers",1
"Luigi",1
"BEAUTIFUL BOY",1
"Little Moe Szyslak",1
"Kearney Zzyzwicz",1
"Robot 3rd Baseman",1
"Pointing Robot",1
"Milhouse Van Houten",1
"Another Robot",1
"Yet Another Robot",1
"Robot #3",1
