name,count
"Marge Simpson",31
"Lisa Simpson",27
"Homer Simpson",24
"Bart Simpson",22
"Midwestern Dad",13
"Rev. Timothy Lovejoy",9
"Female Boarder",7
"Ned Flanders",7
"Boarders",6
"Kent Brockman",3
"Professor Jonathan Frink",3
"Mayor Joe Quimby",3
"Lenny Leonard",3
"Comic Book Guy",3
"Apu Nahasapeemapetilon",3
"Krusty the Clown",2
"Carolers",2
"Martin Prince",2
"Chief Wiggum",2
"Boarder",2
"Milhouse Van Houten",2
"Little Man",2
"Nasreen",2
"British Tourist",2
"Jimmy Stewart",1
"Marge's Thoughts",1
"Carl Carlson",1
"Slavic Man",1
"The Rich Texan",1
"Luigi",1
"Dr. Julius Hibbert",1
"Moe Szyslak",1
"Duffman",1
"Captain Horatio McCallister",1
"Lou",1
"Manjula Nahasapeemapetilon",1
"Midwestern Woman",1
"Mom",1
"Out-of-towners",1
"Helen Lovejoy",1
"Church Reporter",1
"Todd Flanders",1
"Female Tourist",1
"Honeymooning Bride",1
"Announcer",1
"King Winter",1
"Child's Mother",1
"Child's Father",1
"Singing Man",1
