name,count
"Homer Simpson",72
"Barney Gumble",60
"Bart Simpson",26
"Lisa Simpson",22
"Moe Szyslak",19
"Marge Simpson",16
"Instructor",9
"Lenny Leonard",4
"Carl Carlson",4
"Lindsay Naegle",4
"Gil Gunderson",4
"Kent Brockman",4
"TIKI",3
"Announcer",3
"Cletus Spuckler",2
"Comic Book Guy",2
"Larry",2
"Wiseguy",2
"Apu Nahasapeemapetilon",2
"Brandine Del Roy",1
"Ned Flanders",1
"Kirk Van Houten",1
"Creature",1
"Nelson Muntz",1
"Factory Foreman",1
"Burt Reynolds",1
"WOLFCASTLE",1
