name,count
"Homer Simpson",59
"Bart Simpson",44
"Apu Nahasapeemapetilon",16
"Lisa Simpson",13
"Marge Simpson",13
"Chief Wiggum",11
"Shepard Fairey",11
"Milhouse Van Houten",8
"Manjula Nahasapeemapetilon",7
"Paula Paul",5
"Snake Jailbird",4
"Homer's Brain",3
"Nelson Muntz",2
"Drederick Tatum",2
"Kent Brockman",2
"Moe Szyslak",2
"Kenny Scharf",2
"Pompous Arts Editor",2
"Ron English",2
"Sideshow Mel",1
"Marine",1
"Lou",1
"Perky Checkout Lady",1
"Robbie Conal",1
"Thought Bubble Homer",1
"Jimbo Jones",1
"DOLPH",1
"Carl Carlson",1
"Lenny Leonard",1
"C. Montgomery Burns",1
"Waylon Smithers",1
"Grampa Simpson",1
