name,count
"Homer Simpson",58
"Lisa Simpson",42
"Marge Simpson",23
"Bart Simpson",21
"Chazz Busby",21
"Annette",13
"Smoke Lisa",4
"Martin Prince",3
"Apu Nahasapeemapetilon",3
"Ned Flanders",3
"Mayor Joe Quimby",3
"Nelson Muntz",2
"Ballerina",2
"Sherri Mackleberry",1
"Terri Mackleberry",1
"Database",1
"Milhouse Van Houten",1
"Seymour Skinner",1
"Comic Book Guy",1
"Store Manager",1
"Kirk Van Houten",1
"Bald Detective",1
"Red-haired Detective",1
"E.T. Reporter",1
"Kent Brockman",1
"Lillian Hellman",1
"Smoke Historical Figures",1
"Truck Driver",1
"Male Dancer",1
"Attractive Woman",1
"Carl Carlson",1
"Lenny Leonard",1
"Dancer Bumped Into",1
"Dancer Who Bumped",1
"2nd Ballerina",1
"3rd Ballerina",1
"4th Ballerina",1
"Patty Bouvier",1
